Pitch Offset in HCU,PB MIDI1,PB Hex MIDI2,Delta PB MIDI1,Pitch Offset from MIDI1,PB MIDI2,PB Hex MIDI2,Delta PB MIDI2,Pitch Offset from MIDI2
-3110,2885,"0x0B45",2,-3109,756093202,"0x2D111112",447393,-3109
-3109,2886,"0x0B46",1,-3109,756540594,"0x2D17E4B2",447392,-3109
-3108,2888,"0x0B48",2,-3108,756987986,"0x2D1EB852",447392,-3108
-3107,2890,"0x0B4A",2,-3107,757435379,"0x2D258BF3",447393,-3106
-3106,2892,"0x0B4C",2,-3105,757882771,"0x2D2C5F93",447392,-3106
-3105,2893,"0x0B4D",1,-3105,758330164,"0x2D333334",447393,-3104
-3104,2895,"0x0B4F",2,-3104,758777556,"0x2D3A06D4",447392,-3104
-3103,2897,"0x0B51",2,-3102,759224949,"0x2D40DA75",447393,-3102
-3102,2898,"0x0B52",1,-3102,759672341,"0x2D47AE15",447392,-3102
-3101,2900,"0x0B54",2,-3101,760119733,"0x2D4E81B5",447392,-3101
-3100,2902,"0x0B56",2,-3099,760567126,"0x2D555556",447393,-3099
-3099,2904,"0x0B58",2,-3098,761014518,"0x2D5C28F6",447392,-3099
-3098,2905,"0x0B59",1,-3098,761461911,"0x2D62FC97",447393,-3097
-3097,2907,"0x0B5B",2,-3097,761909303,"0x2D69D037",447392,-3097
-3096,2909,"0x0B5D",2,-3095,762356696,"0x2D70A3D8",447393,-3095
-3095,2910,"0x0B5E",1,-3095,762804088,"0x2D777778",447392,-3095
-3094,2912,"0x0B60",2,-3094,763251480,"0x2D7E4B18",447392,-3094
-3093,2914,"0x0B62",2,-3092,763698873,"0x2D851EB9",447393,-3092
-3092,2915,"0x0B63",1,-3092,764146265,"0x2D8BF259",447392,-3092
-3091,2917,"0x0B65",2,-3091,764593658,"0x2D92C5FA",447393,-3090
-3090,2919,"0x0B67",2,-3090,765041050,"0x2D99999A",447392,-3090
-3089,2921,"0x0B69",2,-3088,765488443,"0x2DA06D3B",447393,-3088
-3088,2922,"0x0B6A",1,-3088,765935835,"0x2DA740DB",447392,-3088
-3087,2924,"0x0B6C",2,-3087,766383227,"0x2DAE147B",447392,-3087
-3086,2926,"0x0B6E",2,-3085,766830620,"0x2DB4E81C",447393,-3085
-3085,2927,"0x0B6F",1,-3085,767278012,"0x2DBBBBBC",447392,-3085
-3084,2929,"0x0B71",2,-3084,767725405,"0x2DC28F5D",447393,-3083
-3083,2931,"0x0B73",2,-3082,768172797,"0x2DC962FD",447392,-3083
-3082,2933,"0x0B75",2,-3081,768620190,"0x2DD0369E",447393,-3081
-3081,2934,"0x0B76",1,-3081,769067582,"0x2DD70A3E",447392,-3081
-3080,2936,"0x0B78",2,-3080,769514974,"0x2DDDDDDE",447392,-3080
-3079,2938,"0x0B7A",2,-3078,769962367,"0x2DE4B17F",447393,-3078
-3078,2939,"0x0B7B",1,-3078,770409759,"0x2DEB851F",447392,-3078
-3077,2941,"0x0B7D",2,-3077,770857152,"0x2DF258C0",447393,-3076
-3076,2943,"0x0B7F",2,-3075,771304544,"0x2DF92C60",447392,-3076
-3075,2944,"0x0B80",1,-3075,771751936,"0x2E000000",447392,-3075
-3074,2946,"0x0B82",2,-3074,772199329,"0x2E06D3A1",447393,-3074
-3073,2948,"0x0B84",2,-3073,772646721,"0x2E0DA741",447392,-3073
-3072,2950,"0x0B86",2,-3071,773094114,"0x2E147AE2",447393,-3071
-3071,2951,"0x0B87",1,-3071,773541506,"0x2E1B4E82",447392,-3071
-3070,2953,"0x0B89",2,-3070,773988899,"0x2E222223",447393,-3069
-3069,2955,"0x0B8B",2,-3068,774436291,"0x2E28F5C3",447392,-3069
-3068,2956,"0x0B8C",1,-3068,774883683,"0x2E2FC963",447392,-3068
-3067,2958,"0x0B8E",2,-3067,775331076,"0x2E369D04",447393,-3067
-3066,2960,"0x0B90",2,-3065,775778468,"0x2E3D70A4",447392,-3066
-3065,2962,"0x0B92",2,-3064,776225861,"0x2E444445",447393,-3064
-3064,2963,"0x0B93",1,-3064,776673253,"0x2E4B17E5",447392,-3064
-3063,2965,"0x0B95",2,-3063,777120646,"0x2E51EB86",447393,-3062
-3062,2967,"0x0B97",2,-3061,777568038,"0x2E58BF26",447392,-3062
-3061,2968,"0x0B98",1,-3061,778015430,"0x2E5F92C6",447392,-3061
-3060,2970,"0x0B9A",2,-3060,778462823,"0x2E666667",447393,-3060
-3059,2972,"0x0B9C",2,-3058,778910215,"0x2E6D3A07",447392,-3059
-3058,2974,"0x0B9E",2,-3057,779357608,"0x2E740DA8",447393,-3057
-3057,2975,"0x0B9F",1,-3057,779805000,"0x2E7AE148",447392,-3057
-3056,2977,"0x0BA1",2,-3056,780252393,"0x2E81B4E9",447393,-3055
-3055,2979,"0x0BA3",2,-3054,780699785,"0x2E888889",447392,-3055
-3054,2980,"0x0BA4",1,-3054,781147177,"0x2E8F5C29",447392,-3054
-3053,2982,"0x0BA6",2,-3053,781594570,"0x2E962FCA",447393,-3053
-3052,2984,"0x0BA8",2,-3051,782041962,"0x2E9D036A",447392,-3052
-3051,2985,"0x0BA9",1,-3051,782489355,"0x2EA3D70B",447393,-3050
-3050,2987,"0x0BAB",2,-3050,782936747,"0x2EAAAAAB",447392,-3050
-3049,2989,"0x0BAD",2,-3049,783384140,"0x2EB17E4C",447393,-3048
-3048,2991,"0x0BAF",2,-3047,783831532,"0x2EB851EC",447392,-3048
-3047,2992,"0x0BB0",1,-3047,784278924,"0x2EBF258C",447392,-3047
-3046,2994,"0x0BB2",2,-3046,784726317,"0x2EC5F92D",447393,-3046
-3045,2996,"0x0BB4",2,-3044,785173709,"0x2ECCCCCD",447392,-3045
-3044,2997,"0x0BB5",1,-3044,785621102,"0x2ED3A06E",447393,-3043
-3043,2999,"0x0BB7",2,-3043,786068494,"0x2EDA740E",447392,-3043
-3042,3001,"0x0BB9",2,-3041,786515887,"0x2EE147AF",447393,-3041
-3041,3003,"0x0BBB",2,-3040,786963279,"0x2EE81B4F",447392,-3041
-3040,3004,"0x0BBC",1,-3040,787410671,"0x2EEEEEEF",447392,-3040
-3039,3006,"0x0BBE",2,-3039,787858064,"0x2EF5C290",447393,-3038
-3038,3008,"0x0BC0",2,-3037,788305456,"0x2EFC9630",447392,-3038
-3037,3009,"0x0BC1",1,-3037,788752849,"0x2F0369D1",447393,-3036
-3036,3011,"0x0BC3",2,-3036,789200241,"0x2F0A3D71",447392,-3036
-3035,3013,"0x0BC5",2,-3034,789647634,"0x2F111112",447393,-3034
-3034,3014,"0x0BC6",1,-3034,790095026,"0x2F17E4B2",447392,-3034
-3033,3016,"0x0BC8",2,-3033,790542418,"0x2F1EB852",447392,-3033
-3032,3018,"0x0BCA",2,-3032,790989811,"0x2F258BF3",447393,-3031
-3031,3020,"0x0BCC",2,-3030,791437203,"0x2F2C5F93",447392,-3031
-3030,3021,"0x0BCD",1,-3030,791884596,"0x2F333334",447393,-3029
-3029,3023,"0x0BCF",2,-3029,792331988,"0x2F3A06D4",447392,-3029
-3028,3025,"0x0BD1",2,-3027,792779381,"0x2F40DA75",447393,-3027
-3027,3026,"0x0BD2",1,-3027,793226773,"0x2F47AE15",447392,-3027
-3026,3028,"0x0BD4",2,-3026,793674165,"0x2F4E81B5",447392,-3026
-3025,3030,"0x0BD6",2,-3024,794121558,"0x2F555556",447393,-3024
-3024,3032,"0x0BD8",2,-3023,794568950,"0x2F5C28F6",447392,-3024
-3023,3033,"0x0BD9",1,-3023,795016343,"0x2F62FC97",447393,-3022
-3022,3035,"0x0BDB",2,-3022,795463735,"0x2F69D037",447392,-3022
-3021,3037,"0x0BDD",2,-3020,795911128,"0x2F70A3D8",447393,-3020
-3020,3038,"0x0BDE",1,-3020,796358520,"0x2F777778",447392,-3020
-3019,3040,"0x0BE0",2,-3019,796805912,"0x2F7E4B18",447392,-3019
-3018,3042,"0x0BE2",2,-3017,797253305,"0x2F851EB9",447393,-3017
-3017,3043,"0x0BE3",1,-3017,797700697,"0x2F8BF259",447392,-3017
-3016,3045,"0x0BE5",2,-3016,798148090,"0x2F92C5FA",447393,-3015
-3015,3047,"0x0BE7",2,-3015,798595482,"0x2F99999A",447392,-3015
-3014,3049,"0x0BE9",2,-3013,799042875,"0x2FA06D3B",447393,-3013
-3013,3050,"0x0BEA",1,-3013,799490267,"0x2FA740DB",447392,-3013
-3012,3052,"0x0BEC",2,-3012,799937659,"0x2FAE147B",447392,-3012
-3011,3054,"0x0BEE",2,-3010,800385052,"0x2FB4E81C",447393,-3010
-3010,3055,"0x0BEF",1,-3010,800832444,"0x2FBBBBBC",447392,-3010
-3009,3057,"0x0BF1",2,-3009,801279837,"0x2FC28F5D",447393,-3008
-3008,3059,"0x0BF3",2,-3007,801727229,"0x2FC962FD",447392,-3008
-3007,3061,"0x0BF5",2,-3006,802174622,"0x2FD0369E",447393,-3006
-3006,3062,"0x0BF6",1,-3006,802622014,"0x2FD70A3E",447392,-3006
-3005,3064,"0x0BF8",2,-3005,803069406,"0x2FDDDDDE",447392,-3005
-3004,3066,"0x0BFA",2,-3003,803516799,"0x2FE4B17F",447393,-3003
-3003,3067,"0x0BFB",1,-3003,803964191,"0x2FEB851F",447392,-3003
-3002,3069,"0x0BFD",2,-3002,804411584,"0x2FF258C0",447393,-3001
-3001,3071,"0x0BFF",2,-3000,804858976,"0x2FF92C60",447392,-3001
-3000,3072,"0x0C00",1,-3000,805306368,"0x30000000",447392,-3000
-2999,3074,"0x0C02",2,-2999,805753761,"0x3006D3A1",447393,-2999
-2998,3076,"0x0C04",2,-2998,806201153,"0x300DA741",447392,-2998
-2997,3078,"0x0C06",2,-2996,806648546,"0x30147AE2",447393,-2996
-2996,3079,"0x0C07",1,-2996,807095938,"0x301B4E82",447392,-2996
-2995,3081,"0x0C09",2,-2995,807543331,"0x30222223",447393,-2994
-2994,3083,"0x0C0B",2,-2993,807990723,"0x3028F5C3",447392,-2994
-2993,3084,"0x0C0C",1,-2993,808438115,"0x302FC963",447392,-2993
-2992,3086,"0x0C0E",2,-2992,808885508,"0x30369D04",447393,-2992
-2991,3088,"0x0C10",2,-2990,809332900,"0x303D70A4",447392,-2991
-2990,3090,"0x0C12",2,-2989,809780293,"0x30444445",447393,-2989
-2989,3091,"0x0C13",1,-2989,810227685,"0x304B17E5",447392,-2989
-2988,3093,"0x0C15",2,-2988,810675078,"0x3051EB86",447393,-2987
-2987,3095,"0x0C17",2,-2986,811122470,"0x3058BF26",447392,-2987
-2986,3096,"0x0C18",1,-2986,811569862,"0x305F92C6",447392,-2986
-2985,3098,"0x0C1A",2,-2985,812017255,"0x30666667",447393,-2985
-2984,3100,"0x0C1C",2,-2983,812464647,"0x306D3A07",447392,-2984
-2983,3102,"0x0C1E",2,-2982,812912040,"0x30740DA8",447393,-2982
-2982,3103,"0x0C1F",1,-2982,813359432,"0x307AE148",447392,-2982
-2981,3105,"0x0C21",2,-2981,813806825,"0x3081B4E9",447393,-2980
-2980,3107,"0x0C23",2,-2979,814254217,"0x30888889",447392,-2980
-2979,3108,"0x0C24",1,-2979,814701609,"0x308F5C29",447392,-2979
-2978,3110,"0x0C26",2,-2978,815149002,"0x30962FCA",447393,-2978
-2977,3112,"0x0C28",2,-2976,815596394,"0x309D036A",447392,-2977
-2976,3113,"0x0C29",1,-2976,816043787,"0x30A3D70B",447393,-2975
-2975,3115,"0x0C2B",2,-2975,816491179,"0x30AAAAAB",447392,-2975
-2974,3117,"0x0C2D",2,-2973,816938572,"0x30B17E4C",447393,-2973
-2973,3119,"0x0C2F",2,-2972,817385964,"0x30B851EC",447392,-2973
-2972,3120,"0x0C30",1,-2972,817833356,"0x30BF258C",447392,-2972
-2971,3122,"0x0C32",2,-2971,818280749,"0x30C5F92D",447393,-2970
-2970,3124,"0x0C34",2,-2969,818728141,"0x30CCCCCD",447392,-2970
-2969,3125,"0x0C35",1,-2969,819175534,"0x30D3A06E",447393,-2968
-2968,3127,"0x0C37",2,-2968,819622926,"0x30DA740E",447392,-2968
-2967,3129,"0x0C39",2,-2966,820070319,"0x30E147AF",447393,-2966
-2966,3131,"0x0C3B",2,-2965,820517711,"0x30E81B4F",447392,-2966
-2965,3132,"0x0C3C",1,-2965,820965103,"0x30EEEEEF",447392,-2965
-2964,3134,"0x0C3E",2,-2964,821412496,"0x30F5C290",447393,-2963
-2963,3136,"0x0C40",2,-2962,821859888,"0x30FC9630",447392,-2963
-2962,3137,"0x0C41",1,-2962,822307281,"0x310369D1",447393,-2961
-2961,3139,"0x0C43",2,-2961,822754673,"0x310A3D71",447392,-2961
-2960,3141,"0x0C45",2,-2959,823202066,"0x31111112",447393,-2959
-2959,3142,"0x0C46",1,-2959,823649458,"0x3117E4B2",447392,-2959
-2958,3144,"0x0C48",2,-2958,824096850,"0x311EB852",447392,-2958
-2957,3146,"0x0C4A",2,-2957,824544243,"0x31258BF3",447393,-2956
-2956,3148,"0x0C4C",2,-2955,824991635,"0x312C5F93",447392,-2956
-2955,3149,"0x0C4D",1,-2955,825439028,"0x31333334",447393,-2954
-2954,3151,"0x0C4F",2,-2954,825886420,"0x313A06D4",447392,-2954
-2953,3153,"0x0C51",2,-2952,826333813,"0x3140DA75",447393,-2952
-2952,3154,"0x0C52",1,-2952,826781205,"0x3147AE15",447392,-2952
-2951,3156,"0x0C54",2,-2951,827228597,"0x314E81B5",447392,-2951
-2950,3158,"0x0C56",2,-2949,827675990,"0x31555556",447393,-2949
-2949,3160,"0x0C58",2,-2948,828123382,"0x315C28F6",447392,-2949
-2948,3161,"0x0C59",1,-2948,828570775,"0x3162FC97",447393,-2947
-2947,3163,"0x0C5B",2,-2947,829018167,"0x3169D037",447392,-2947
-2946,3165,"0x0C5D",2,-2945,829465560,"0x3170A3D8",447393,-2945
-2945,3166,"0x0C5E",1,-2945,829912952,"0x31777778",447392,-2945
-2944,3168,"0x0C60",2,-2944,830360344,"0x317E4B18",447392,-2944
-2943,3170,"0x0C62",2,-2942,830807737,"0x31851EB9",447393,-2942
-2942,3171,"0x0C63",1,-2942,831255129,"0x318BF259",447392,-2942
-2941,3173,"0x0C65",2,-2941,831702522,"0x3192C5FA",447393,-2940
-2940,3175,"0x0C67",2,-2940,832149914,"0x3199999A",447392,-2940
-2939,3177,"0x0C69",2,-2938,832597307,"0x31A06D3B",447393,-2938
-2938,3178,"0x0C6A",1,-2938,833044699,"0x31A740DB",447392,-2938
-2937,3180,"0x0C6C",2,-2937,833492091,"0x31AE147B",447392,-2937
-2936,3182,"0x0C6E",2,-2935,833939484,"0x31B4E81C",447393,-2935
-2935,3183,"0x0C6F",1,-2935,834386876,"0x31BBBBBC",447392,-2935
-2934,3185,"0x0C71",2,-2934,834834269,"0x31C28F5D",447393,-2933
-2933,3187,"0x0C73",2,-2932,835281661,"0x31C962FD",447392,-2933
-2932,3189,"0x0C75",2,-2931,835729054,"0x31D0369E",447393,-2931
-2931,3190,"0x0C76",1,-2931,836176446,"0x31D70A3E",447392,-2931
-2930,3192,"0x0C78",2,-2930,836623838,"0x31DDDDDE",447392,-2930
-2929,3194,"0x0C7A",2,-2928,837071231,"0x31E4B17F",447393,-2928
-2928,3195,"0x0C7B",1,-2928,837518623,"0x31EB851F",447392,-2928
-2927,3197,"0x0C7D",2,-2927,837966016,"0x31F258C0",447393,-2926
-2926,3199,"0x0C7F",2,-2925,838413408,"0x31F92C60",447392,-2926
-2925,3200,"0x0C80",1,-2925,838860800,"0x32000000",447392,-2925
-2924,3202,"0x0C82",2,-2924,839308193,"0x3206D3A1",447393,-2924
-2923,3204,"0x0C84",2,-2923,839755585,"0x320DA741",447392,-2923
-2922,3206,"0x0C86",2,-2921,840202978,"0x32147AE2",447393,-2921
-2921,3207,"0x0C87",1,-2921,840650370,"0x321B4E82",447392,-2921
-2920,3209,"0x0C89",2,-2920,841097763,"0x32222223",447393,-2919
-2919,3211,"0x0C8B",2,-2918,841545155,"0x3228F5C3",447392,-2919
-2918,3212,"0x0C8C",1,-2918,841992547,"0x322FC963",447392,-2918
-2917,3214,"0x0C8E",2,-2917,842439940,"0x32369D04",447393,-2917
-2916,3216,"0x0C90",2,-2915,842887332,"0x323D70A4",447392,-2916
-2915,3218,"0x0C92",2,-2914,843334725,"0x32444445",447393,-2914
-2914,3219,"0x0C93",1,-2914,843782117,"0x324B17E5",447392,-2914
-2913,3221,"0x0C95",2,-2913,844229510,"0x3251EB86",447393,-2912
-2912,3223,"0x0C97",2,-2911,844676902,"0x3258BF26",447392,-2912
-2911,3224,"0x0C98",1,-2911,845124294,"0x325F92C6",447392,-2911
-2910,3226,"0x0C9A",2,-2910,845571687,"0x32666667",447393,-2910
-2909,3228,"0x0C9C",2,-2908,846019079,"0x326D3A07",447392,-2909
-2908,3230,"0x0C9E",2,-2907,846466472,"0x32740DA8",447393,-2907
-2907,3231,"0x0C9F",1,-2907,846913864,"0x327AE148",447392,-2907
-2906,3233,"0x0CA1",2,-2906,847361257,"0x3281B4E9",447393,-2905
-2905,3235,"0x0CA3",2,-2904,847808649,"0x32888889",447392,-2905
-2904,3236,"0x0CA4",1,-2904,848256041,"0x328F5C29",447392,-2904
-2903,3238,"0x0CA6",2,-2903,848703434,"0x32962FCA",447393,-2902
-2902,3240,"0x0CA8",2,-2901,849150826,"0x329D036A",447392,-2902
-2901,3241,"0x0CA9",1,-2901,849598219,"0x32A3D70B",447393,-2900
-2900,3243,"0x0CAB",2,-2900,850045611,"0x32AAAAAB",447392,-2900
-2899,3245,"0x0CAD",2,-2898,850493004,"0x32B17E4C",447393,-2898
-2898,3247,"0x0CAF",2,-2897,850940396,"0x32B851EC",447392,-2898
-2897,3248,"0x0CB0",1,-2897,851387788,"0x32BF258C",447392,-2897
-2896,3250,"0x0CB2",2,-2896,851835181,"0x32C5F92D",447393,-2895
-2895,3252,"0x0CB4",2,-2894,852282573,"0x32CCCCCD",447392,-2895
-2894,3253,"0x0CB5",1,-2894,852729966,"0x32D3A06E",447393,-2893
-2893,3255,"0x0CB7",2,-2893,853177358,"0x32DA740E",447392,-2893
-2892,3257,"0x0CB9",2,-2891,853624751,"0x32E147AF",447393,-2891
-2891,3259,"0x0CBB",2,-2890,854072143,"0x32E81B4F",447392,-2891
-2890,3260,"0x0CBC",1,-2890,854519535,"0x32EEEEEF",447392,-2890
-2889,3262,"0x0CBE",2,-2889,854966928,"0x32F5C290",447393,-2888
-2888,3264,"0x0CC0",2,-2887,855414320,"0x32FC9630",447392,-2888
-2887,3265,"0x0CC1",1,-2887,855861713,"0x330369D1",447393,-2886
-2886,3267,"0x0CC3",2,-2886,856309105,"0x330A3D71",447392,-2886
-2885,3269,"0x0CC5",2,-2884,856756498,"0x33111112",447393,-2884
-2884,3270,"0x0CC6",1,-2884,857203890,"0x3317E4B2",447392,-2884
-2883,3272,"0x0CC8",2,-2883,857651282,"0x331EB852",447392,-2883
-2882,3274,"0x0CCA",2,-2881,858098675,"0x33258BF3",447393,-2881
-2881,3276,"0x0CCC",2,-2880,858546067,"0x332C5F93",447392,-2881
-2880,3277,"0x0CCD",1,-2880,858993460,"0x33333334",447393,-2879
-2879,3279,"0x0CCF",2,-2879,859440852,"0x333A06D4",447392,-2879
-2878,3281,"0x0CD1",2,-2877,859888245,"0x3340DA75",447393,-2877
-2877,3282,"0x0CD2",1,-2877,860335637,"0x3347AE15",447392,-2877
-2876,3284,"0x0CD4",2,-2876,860783029,"0x334E81B5",447392,-2876
-2875,3286,"0x0CD6",2,-2874,861230422,"0x33555556",447393,-2874
-2874,3288,"0x0CD8",2,-2873,861677814,"0x335C28F6",447392,-2874
-2873,3289,"0x0CD9",1,-2873,862125207,"0x3362FC97",447393,-2872
-2872,3291,"0x0CDB",2,-2872,862572599,"0x3369D037",447392,-2872
-2871,3293,"0x0CDD",2,-2870,863019992,"0x3370A3D8",447393,-2870
-2870,3294,"0x0CDE",1,-2870,863467384,"0x33777778",447392,-2870
-2869,3296,"0x0CE0",2,-2869,863914776,"0x337E4B18",447392,-2869
-2868,3298,"0x0CE2",2,-2867,864362169,"0x33851EB9",447393,-2867
-2867,3299,"0x0CE3",1,-2867,864809561,"0x338BF259",447392,-2867
-2866,3301,"0x0CE5",2,-2866,865256954,"0x3392C5FA",447393,-2865
-2865,3303,"0x0CE7",2,-2864,865704346,"0x3399999A",447392,-2865
-2864,3305,"0x0CE9",2,-2863,866151739,"0x33A06D3B",447393,-2863
-2863,3306,"0x0CEA",1,-2863,866599131,"0x33A740DB",447392,-2863
-2862,3308,"0x0CEC",2,-2862,867046523,"0x33AE147B",447392,-2862
-2861,3310,"0x0CEE",2,-2860,867493916,"0x33B4E81C",447393,-2860
-2860,3311,"0x0CEF",1,-2860,867941308,"0x33BBBBBC",447392,-2860
-2859,3313,"0x0CF1",2,-2859,868388701,"0x33C28F5D",447393,-2858
-2858,3315,"0x0CF3",2,-2857,868836093,"0x33C962FD",447392,-2858
-2857,3317,"0x0CF5",2,-2856,869283486,"0x33D0369E",447393,-2856
-2856,3318,"0x0CF6",1,-2856,869730878,"0x33D70A3E",447392,-2856
-2855,3320,"0x0CF8",2,-2855,870178270,"0x33DDDDDE",447392,-2855
-2854,3322,"0x0CFA",2,-2853,870625663,"0x33E4B17F",447393,-2853
-2853,3323,"0x0CFB",1,-2853,871073055,"0x33EB851F",447392,-2853
-2852,3325,"0x0CFD",2,-2852,871520448,"0x33F258C0",447393,-2851
-2851,3327,"0x0CFF",2,-2850,871967840,"0x33F92C60",447392,-2851
-2850,3328,"0x0D00",1,-2850,872415232,"0x34000000",447392,-2850
-2849,3330,"0x0D02",2,-2849,872862625,"0x3406D3A1",447393,-2849
-2848,3332,"0x0D04",2,-2848,873310017,"0x340DA741",447392,-2848
-2847,3334,"0x0D06",2,-2846,873757410,"0x34147AE2",447393,-2846
-2846,3335,"0x0D07",1,-2846,874204802,"0x341B4E82",447392,-2846
-2845,3337,"0x0D09",2,-2845,874652195,"0x34222223",447393,-2844
-2844,3339,"0x0D0B",2,-2843,875099587,"0x3428F5C3",447392,-2844
-2843,3340,"0x0D0C",1,-2843,875546979,"0x342FC963",447392,-2843
-2842,3342,"0x0D0E",2,-2842,875994372,"0x34369D04",447393,-2842
-2841,3344,"0x0D10",2,-2840,876441764,"0x343D70A4",447392,-2841
-2840,3346,"0x0D12",2,-2839,876889157,"0x34444445",447393,-2839
-2839,3347,"0x0D13",1,-2839,877336549,"0x344B17E5",447392,-2839
-2838,3349,"0x0D15",2,-2838,877783942,"0x3451EB86",447393,-2837
-2837,3351,"0x0D17",2,-2836,878231334,"0x3458BF26",447392,-2837
-2836,3352,"0x0D18",1,-2836,878678726,"0x345F92C6",447392,-2836
-2835,3354,"0x0D1A",2,-2835,879126119,"0x34666667",447393,-2834
-2834,3356,"0x0D1C",2,-2833,879573511,"0x346D3A07",447392,-2834
-2833,3358,"0x0D1E",2,-2832,880020904,"0x34740DA8",447393,-2832
-2832,3359,"0x0D1F",1,-2832,880468296,"0x347AE148",447392,-2832
-2831,3361,"0x0D21",2,-2831,880915689,"0x3481B4E9",447393,-2830
-2830,3363,"0x0D23",2,-2829,881363081,"0x34888889",447392,-2830
-2829,3364,"0x0D24",1,-2829,881810473,"0x348F5C29",447392,-2829
-2828,3366,"0x0D26",2,-2828,882257866,"0x34962FCA",447393,-2827
-2827,3368,"0x0D28",2,-2826,882705258,"0x349D036A",447392,-2827
-2826,3369,"0x0D29",1,-2826,883152651,"0x34A3D70B",447393,-2825
-2825,3371,"0x0D2B",2,-2825,883600043,"0x34AAAAAB",447392,-2825
-2824,3373,"0x0D2D",2,-2823,884047436,"0x34B17E4C",447393,-2823
-2823,3375,"0x0D2F",2,-2822,884494828,"0x34B851EC",447392,-2823
-2822,3376,"0x0D30",1,-2822,884942220,"0x34BF258C",447392,-2822
-2821,3378,"0x0D32",2,-2821,885389613,"0x34C5F92D",447393,-2820
-2820,3380,"0x0D34",2,-2819,885837005,"0x34CCCCCD",447392,-2820
-2819,3381,"0x0D35",1,-2819,886284398,"0x34D3A06E",447393,-2818
-2818,3383,"0x0D37",2,-2818,886731790,"0x34DA740E",447392,-2818
-2817,3385,"0x0D39",2,-2816,887179183,"0x34E147AF",447393,-2816
-2816,3387,"0x0D3B",2,-2815,887626575,"0x34E81B4F",447392,-2816
-2815,3388,"0x0D3C",1,-2815,888073967,"0x34EEEEEF",447392,-2815
-2814,3390,"0x0D3E",2,-2814,888521360,"0x34F5C290",447393,-2813
-2813,3392,"0x0D40",2,-2812,888968752,"0x34FC9630",447392,-2813
-2812,3393,"0x0D41",1,-2812,889416145,"0x350369D1",447393,-2811
-2811,3395,"0x0D43",2,-2811,889863537,"0x350A3D71",447392,-2811
-2810,3397,"0x0D45",2,-2809,890310930,"0x35111112",447393,-2809
-2809,3398,"0x0D46",1,-2809,890758322,"0x3517E4B2",447392,-2809
-2808,3400,"0x0D48",2,-2808,891205714,"0x351EB852",447392,-2808
-2807,3402,"0x0D4A",2,-2806,891653107,"0x35258BF3",447393,-2806
-2806,3404,"0x0D4C",2,-2805,892100499,"0x352C5F93",447392,-2806
-2805,3405,"0x0D4D",1,-2805,892547892,"0x35333334",447393,-2804
-2804,3407,"0x0D4F",2,-2804,892995284,"0x353A06D4",447392,-2804
-2803,3409,"0x0D51",2,-2802,893442677,"0x3540DA75",447393,-2802
-2802,3410,"0x0D52",1,-2802,893890069,"0x3547AE15",447392,-2802
-2801,3412,"0x0D54",2,-2801,894337461,"0x354E81B5",447392,-2801
-2800,3414,"0x0D56",2,-2799,894784854,"0x35555556",447393,-2799
-2799,3416,"0x0D58",2,-2798,895232246,"0x355C28F6",447392,-2799
-2798,3417,"0x0D59",1,-2798,895679639,"0x3562FC97",447393,-2797
-2797,3419,"0x0D5B",2,-2797,896127031,"0x3569D037",447392,-2797
-2796,3421,"0x0D5D",2,-2795,896574424,"0x3570A3D8",447393,-2795
-2795,3422,"0x0D5E",1,-2795,897021816,"0x35777778",447392,-2795
-2794,3424,"0x0D60",2,-2794,897469208,"0x357E4B18",447392,-2794
-2793,3426,"0x0D62",2,-2792,897916601,"0x35851EB9",447393,-2792
-2792,3427,"0x0D63",1,-2792,898363993,"0x358BF259",447392,-2792
-2791,3429,"0x0D65",2,-2791,898811386,"0x3592C5FA",447393,-2790
-2790,3431,"0x0D67",2,-2789,899258778,"0x3599999A",447392,-2790
-2789,3433,"0x0D69",2,-2788,899706171,"0x35A06D3B",447393,-2788
-2788,3434,"0x0D6A",1,-2788,900153563,"0x35A740DB",447392,-2788
-2787,3436,"0x0D6C",2,-2787,900600955,"0x35AE147B",447392,-2787
-2786,3438,"0x0D6E",2,-2785,901048348,"0x35B4E81C",447393,-2785
-2785,3439,"0x0D6F",1,-2785,901495740,"0x35BBBBBC",447392,-2785
-2784,3441,"0x0D71",2,-2784,901943133,"0x35C28F5D",447393,-2783
-2783,3443,"0x0D73",2,-2782,902390525,"0x35C962FD",447392,-2783
-2782,3445,"0x0D75",2,-2781,902837918,"0x35D0369E",447393,-2781
-2781,3446,"0x0D76",1,-2781,903285310,"0x35D70A3E",447392,-2781
-2780,3448,"0x0D78",2,-2780,903732702,"0x35DDDDDE",447392,-2780
-2779,3450,"0x0D7A",2,-2778,904180095,"0x35E4B17F",447393,-2778
-2778,3451,"0x0D7B",1,-2778,904627487,"0x35EB851F",447392,-2778
-2777,3453,"0x0D7D",2,-2777,905074880,"0x35F258C0",447393,-2776
-2776,3455,"0x0D7F",2,-2775,905522272,"0x35F92C60",447392,-2776
-2775,3456,"0x0D80",1,-2775,905969664,"0x36000000",447392,-2775
-2774,3458,"0x0D82",2,-2774,906417057,"0x3606D3A1",447393,-2774
-2773,3460,"0x0D84",2,-2772,906864449,"0x360DA741",447392,-2773
-2772,3462,"0x0D86",2,-2771,907311842,"0x36147AE2",447393,-2771
